시도명,시군구명,도로명(가로)명,설치위치,설치지점,쓰레기통 종류,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,강남구,논현로,압구정역2번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,압구정역2번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 203동,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 203동,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 79동,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 79동,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 211동,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 211동,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 71동,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,현대길(압구정로29길),현대아파트 71동,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,압구정중고,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,압구정중고,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,라움,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,라움,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,글로벌뱅앤올룹슨,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,글로벌뱅앤올룹슨,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,마스터빌딩,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,마스터빌딩,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,서울세관,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,서울세관,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,신한은행 영동지점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,신한은행 영동지점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,올리브영 세관사거리점,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,올리브영 세관사거리점,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,포스코주택전시관,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,포스코주택전시관,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,강남지인병원,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,강남지인병원,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,강남 YMCA(논현동225-6),"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,강남 YMCA(논현동225-6),"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,스포월드,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,스포월드,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,르노삼성자동차 강남지점,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,르노삼성자동차 강남지점,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,영동전화국,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,영동전화국,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼②지하보도(테헤란로301),기타(지하보도 앞),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼②지하보도(테헤란로301),기타(지하보도 앞),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,서울 전통 육개장,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,서울 전통 육개장,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,LGU+ KIDC논현센터,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,LGU+ KIDC논현센터,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,임페리얼 팔레스,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,임페리얼 팔레스,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,세븐일레븐 논현2호점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,세븐일레븐 논현2호점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,두산타워,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,두산타워,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,아크로갤러리,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,아크로갤러리,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,윤당 아트홀,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,윤당 아트홀,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,현대아파트 92동앞,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,현대아파트 92동앞,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,국대떡볶이 압구정로데오점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,국대떡볶이 압구정로데오점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,LGU+ 강남구청역점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,LGU+ 강남구청역점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,KS병원,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,KS병원,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,선릉역7번출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,선릉역7번출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,선릉역8번출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,선릉역8번출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,아크로텔,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,아크로텔,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,선릉공원,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,선릉공원,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,건우한의원,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,건우한의원,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,나래(한미르빌딩),도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,나래(한미르빌딩),도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도시빌딩,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도시빌딩,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,영동고교입구,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,영동고교입구,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,버거킹 청담점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,버거킹 청담점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,Tag Heuer,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,Tag Heuer,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담성모치과,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담성모치과,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청기와 아트갤러리,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청기와 아트갤러리,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,피카소 라운지,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,피카소 라운지,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,설빙 청담공원점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,설빙 청담공원점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담역8번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담역8번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,상아아파트 2동앞(학동로446),"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,상아아파트 2동앞(학동로446),"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,노브랜드 강남삼성점,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,노브랜드 강남삼성점,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,센트럴 아이파크 304동 앞,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,센트럴 아이파크 304동 앞,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,BK타워,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,BK타워,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,삼성주유소,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,삼성주유소,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,리칭,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,리칭,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,삼성로 521 버스정류장,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,삼성로 521 버스정류장,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,홈플러스 익스프레스 삼성2점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,홈플러스 익스프레스 삼성2점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,강남구도시관리공단,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,강남구도시관리공단,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담역6번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담역6번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담역9번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,청담역9번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,아베뉴 주노,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,아베뉴 주노,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,산돈까스,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,산돈까스,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,토담골,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,토담골,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,리버뷰오피스텔,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,리버뷰오피스텔,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대신증권 청담WM센터,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대신증권 청담WM센터,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역13번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역13번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역2번출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역2번출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,동남철물,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,동남철물,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,무역센터 위 (공항버스정류장 인근),"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,무역센터 위 (공항버스정류장 인근),"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,무역센터 위 (공항버스정류장 인근),"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,무역센터 위 (공항버스정류장 인근),"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,무역센터,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,무역센터,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,중앙분리대,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,인터콘티넨탈호텔,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,인터콘티넨탈호텔,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,삼성역6번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,삼성역6번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,삼성역7번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,삼성역7번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,한국산업은행 강남지점,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,한국산업은행 강남지점,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,한전앞,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,한전앞,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,GM대우,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,GM대우,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역1번출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역1번출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역14번 출구,지하철역 입구,일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,청담역14번 출구,지하철역 입구,재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,우리은행 청담동금융센터,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,우리은행 청담동금융센터,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,국민은행 청담영동지점,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,국민은행 청담영동지점,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,영동낙지(제일정형외과),"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,영동낙지(제일정형외과),"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,미켈란(삼성동 147-2),도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,미켈란(삼성동 147-2),도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,한국촌(삼성동 153-29),도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,한국촌(삼성동 153-29),도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,심스빌딩,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,심스빌딩,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,K타워(삼성동 158-23),도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,K타워(삼성동 158-23),도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,세븐럭카지노,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,아셈길,세븐럭카지노,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,무동도길(봉은사로114길~테헤란로113길),서울의료원,"정류소(버스, 택시 등)",일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,무동도길(봉은사로114길~테헤란로113길),서울의료원,"정류소(버스, 택시 등)",재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,무동도길(봉은사로114길~테헤란로113길),서울의료원,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,무동도길(봉은사로114길~테헤란로113길),서울의료원,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,무동도길(봉은사로114길~테헤란로113길),현대오트론,도로변(횡단보도 포함),일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,무동도길(봉은사로114길~테헤란로113길),현대오트론,도로변(횡단보도 포함),재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,"양재역 3,4번출구사이",도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,"양재역 3,4번출구사이",도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,도곡동 949-3,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,도곡동 949-3,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,역삼동 837,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
